Date,Beach ID,Beach Name,Latitude,Longitude,Sampling Route,Sampling Type,Enterococcus_colonies,"Temperature
(°C)",pH ,Observations,Year,Month
2016-06-20,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,168.0,28.50,8.07,"              Proyecto Bandera Azul                                                
2016-06-20,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,309,29.30,8.14
2016-06-20,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,161,29.00,8.18
2016-06-20,RW-34,Playa del Hilton,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,10,28.70,8.18
2016-06-20,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,10,28.90,8.28/8.28
2016-06-21,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,52,28.00,8.08
2016-06-21,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,10,28.00,8.18
2016-06-21,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,30,28.40,8.17
2016-06-21,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,10,28.50,8.16/8.16
2016-06-21,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,160,27.90,7.93
2016-06-21,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,173,27.80,7.89
2016-06-21,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,121,27.70,7.96
2016-06-21,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,156,27.40,8.04
2016-06-21,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,201,27.20,8.02/8.2
2016-06-21,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,30,27.80,8.01
2016-06-21,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,10,28.30,8.04
2016-06-21,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,52,27.50,8.03
2016-06-21,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,52,28.00,7.94
2016-06-21,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,10,27.90,8
2016-06-21,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,51,28.70,8.06
2016-06-21,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,52,28.70,8.04
2016-06-21,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,10,28.70,8.10/8.10
2016-06-21,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,52,28.80,8.08
2016-06-21,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,10,28.80,8.08
2016-06-21,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,10,29.00,8.11
2016-06-21,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,41,29.00,8.11
2016-06-20,RW-25,Playa Pelícano,17.8854030,-66.5280680,Reserva Natural Caja de Muertos,Routine,10,28.30,7.9,              Proyecto Bandera Azul                                               ",2016,6
2016-06-07,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,RE-sampling,213.0,27.30,Bacteriological Re-sampling,,2016,6
2016-06-07,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,RE-sampling,211.0,27.90,Bacteriological Re-sampling,,2016,6
2016-06-07,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,RE-sampling,6131.0,30.30,Bacteriological Re-sampling,,2016,6
2016-06-07,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,RE-sampling,75.0,29.30,Bacteriological Re-sampling,,2016,6
2016-07-05,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,120.0,28.50,7.74,,2016,7
2016-07-18,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,74.0,29.30,7.93,,2016,7
2016-08-16,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,86.0,27.20,8.02,,2016,8
2016-08-16,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,504.0,28.90,8.18/8.18,,2016,8
2016-08-02,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,134.0,27.60,Bacteriological Re-sampling,,2016,8
2016-08-29,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,216.0,29.80,8.1,,2016,8
2016-08-29,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,5475.0,29.80,7.73,,2016,8
2016-08-30,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,142.0,29.90,8.03,,2016,8
2016-08-30,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,384.0,30.70,8.04/8.04,,2016,8
2016-08-30,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,695.0,26.90,8.17,,2016,8
2016-09-06,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,598.0,27.00,Bacteriological Re-sampling,,2016,9
2016-09-06,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,RE-sampling,496.0,29.50,Bacteriological Re-sampling,,2016,9
2016-09-06,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,RE-sampling,935.0,30.00,Bacteriological Re-sampling,,2016,9
2016-09-12,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,97.0,30.40,8.02,,2016,9
2016-09-06,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,185.0,29.90,8.06,,2016,9
2016-09-27,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,116.0,31.20,8.15/8.15,,2016,9
2016-10-03,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,146.0,29.00,8.14,,2016,10
2016-10-03,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,275.0,29.10,8.16,,2016,10
2016-10-03,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,301.0,29.20,8.13,,2016,10
2016-10-03,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,199.0,28.60,8.11,,2016,10
2016-10-03,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,226.0,28.90,7.76,,2016,10
2016-10-03,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,550.0,29.30,8.21,,2016,10
2016-10-03,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,233.0,29.20,8.15/8.16,,2016,10
2016-10-04,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,285.0,28.60,8.08,,2016,10
2016-10-04,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,24196.0,28.40,8.1,,2016,10
2016-10-04,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,4884.0,29.30,8.13,,2016,10
2016-10-04,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,24196.0,27.60,8.17/8.17,,2016,10
2016-10-04,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,74.0,28.10,8.05,,2016,10
2016-10-04,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,743.0,28.50,8.14,,2016,10
2016-10-04,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,259.0,28.80,7.9,,2016,10
2016-11-21,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,RE-sampling,169.0,27.60,Bacteriological Re-sampling,,2016,11
2016-11-21,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,RE-sampling,146.0,27.50,Bacteriological Re-sampling,,2016,11
2016-11-21,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,RE-sampling,484.0,27.80,Bacteriological Re-sampling,,2016,11
2016-11-21,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,RE-sampling,243.0,27.80,Bacteriological Re-sampling,,2016,11
2016-11-21,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,RE-sampling,187.0,27.80,Bacteriological Re-sampling,,2016,11
2016-11-21,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,RE-sampling,108.0,26.00,Bacteriological Re-sampling,,2016,11
2016-11-21,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,RE-sampling,24196.0,26.00,Bacteriological Re-sampling,,2016,11
2016-11-21,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,RE-sampling,1951.0,28.50,Bacteriological Re-sampling,,2016,11
2016-11-21,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,417.0,29.30,Bacteriological Re-sampling,,2016,11
2016-11-21,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,RE-sampling,754.0,29.00,Bacteriological Re-sampling,,2016,11
2016-11-28,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,4611.0,27.30,8.15,,2016,11
2016-11-28,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,813.0,27.30,8.13,,2016,11
2016-11-28,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,145.0,28.20,8.22,,2016,11
2016-11-28,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,1785.0,26.30,8.43,,2016,11
2016-11-28,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,171.0,26.40,8.52/8.51,,2016,11
2016-11-29,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,221.0,26.40,8.14,,2016,11
2016-11-29,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,82.0,28.70,8.17,,2016,11
2016-11-29,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,73.0,26.50,7.51,,2016,11
2016-11-29,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,195.0,27.40,8.02,,2016,11
2016-11-29,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,465.0,27.90,8.06/8.04,,2016,11
2016-11-29,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,2489.0,27.20,8.1,,2016,11
2016-11-29,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,102.0,28.10,8.03,,2016,11
2016-12-05,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,RE-sampling,187.0,28.00,Bacteriological Re-sampling,,2016,12
2016-12-05,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,RE-sampling,110.0,28.00,Bacteriological Re-sampling,,2016,12
2016-12-12,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,75.0,26.30,26.3,,2016,12
2016-12-12,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,121.0,26.70,7.83,,2016,12
2016-12-12,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,341.0,26.90,7.89,,2016,12
2016-12-12,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,337.0,26.50,7.94,,2016,12
2016-12-13,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,132.0,27.50,8.16,,2016,12
2016-12-13,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,528.0,27.00,8.06/8.05,,2016,12
2016-12-13,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,161.0,26.50,7.99,,2016,12
2016-12-13,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,96.0,27.40,8.23,,2016,12
2016-12-13,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,120.0,26.60,8.07,,2016,12
2016-12-13,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,226.0,25.90,7.97,,2016,12
2016-12-13,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,243.0,26.30,8.05,,2016,12
2016-12-13,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,1624.0,26.70,8.05/8.05,,2016,12
2016-12-13,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,86.0,25.60,8.11,,2016,12
2016-12-19,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,384.0,25.50,Bacteriological Re-sampling,,2016,12
2016-12-19,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,RE-sampling,84.0,26.50,Bacteriological Re-sampling,,2016,12
2016-12-19,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,RE-sampling,2282.0,27.20,Bacteriological Re-sampling,,2016,12
2016-12-19,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,RE-sampling,2105.0,26.90,Bacteriological Re-sampling,,2016,12
2016-12-19,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,RE-sampling,203.0,28.10,Bacteriological Re-sampling,,2016,12
2016-12-27,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,122.0,26.50,8.01,,2016,12
2016-12-28,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,345.0,25.40,8.47,,2016,12
2016-12-28,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,109.0,27.40,8.22,,2016,12
2016-12-28,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,146.0,25.90,8.01,,2016,12
2016-12-28,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,122.0,25.40,8.05,,2016,12
2016-12-28,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,226.0,25.90,8.09,,2016,12
2016-12-28,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,1780.0,26.40,8.08/8.08,,2016,12
2016-12-28,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,175.0,27.40,7.93,,2016,12
2017-01-03,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,RE-sampling,199.0,25.90,Bacteriological Re-sampling,,2017,1
2017-01-03,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,RE-sampling,74.0,25.30,Bacteriological Re-sampling,,2017,1
2017-01-10,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,155.0,25.40,8.1,,2017,1
2017-01-10,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,368.0,24.40,8.11,,2017,1
2017-01-10,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,331.0,25.20,8.15,,2017,1
2017-01-10,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,256.0,25.20,8.23,,2017,1
2017-01-10,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,379.0,25.20,8.12,,2017,1
2017-01-10,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,171.0,24.00,8.16,,2017,1
2017-01-10,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,148.0,25.80,8.18,,2017,1
2017-01-10,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,1333.0,25.20,8.32,,2017,1
2017-01-10,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,86.0,26.10,8.05,,2017,1
2017-01-10,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,109.0,27.00,8.07/8.07,,2017,1
2017-01-10,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,238.0,26.50,8.02,,2017,1
2017-01-10,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,160.0,25.80,7.84,,2017,1
2017-01-10,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,85.0,26.40,7.9,,2017,1
2017-01-10,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,1043.0,26.80,7.91,,2017,1
2017-01-10,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,85.0,27.30,7.90/7.90,,2017,1
2017-01-17,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,RE-sampling,1616.0,24.70,Bacteriological Re-sampling,,2017,1
2017-01-17,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,24196.0,22.40,Bacteriological Re-sampling,,2017,1
2017-01-17,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,RE-sampling,420.0,24.00,Bacteriological Re-sampling,,2017,1
2017-01-24,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,341.0,24.60,8.1,,2017,1
2017-01-24,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,108.0,25.00,8.2,,2017,1
2017-01-24,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,85.0,26.50,8.13,,2017,1
2017-01-24,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,83.0,26.10,8.05,,2017,1
2017-01-30,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,RE-sampling,146.0,25.00,Bacteriological Re-sampling,,2017,1
2017-02-06,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,84.0,26.90,8.13,,2017,2
2017-02-06,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,71.0,28.60,7.94,,2017,2
2017-02-07,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,221.0,25.70,8.03,,2017,2
2017-02-07,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,465.0,25.70,7.99,,2017,2
2017-02-07,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,120.0,24.70,8.02,,2017,2
2017-02-07,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,95.0,26.10,8.04/8.04,,2017,2
2017-02-07,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,96.0,26.30,8.03,,2017,2
2017-02-13,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,RE-sampling,209.0,26.90,Bacteriological Re-sampling,,2017,2
2017-02-13,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,RE-sampling,96.0,27.90,Bacteriological Re-sampling,,2017,2
2017-02-21,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,132.0,25.00,8.21,,2017,2
2017-02-21,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,85.0,25.40,8.11,,2017,2
2017-02-21,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,75.0,26.00,8.18/8.16,,2017,2
2017-02-21,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,195.0,26.50,8.02,,2017,2
2017-02-27,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Re-sampling,432.0,26.30,Bacteriological Re-sampling,,2017,2
2017-03-07,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,691.0,24.60,8.07,,2017,3
2017-03-07,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,231.0,24.80,8.06,,2017,3
2017-03-07,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,697.0,24.90,8.09,,2017,3
2017-03-07,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,309.0,24.70,8.04,,2017,3
2017-03-07,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,269.0,24.50,8.07,,2017,3
2017-03-07,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,355.0,25.30,8.09,,2017,3
2017-03-07,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,169.0,24.60,8.17,,2017,3
2017-03-07,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,228.0,23.80,8.09,,2017,3
2017-03-06,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,134.0,26.30,7.92,,2017,3
2017-03-06,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,724.0,26.50,8.04,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 112 Col/100 mL,2017,3
2017-03-06,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,295.0,26.10,8.14,,2017,3
2017-03-06,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,85.0,25.90,8.19/8.20,,2017,3
2017-03-06,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,122.0,25.70,8.08,,2017,3
2017-03-06,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,97.0,25.00,8.03/8.03,,2017,3
2017-03-07,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,512.0,24.80,8.16,,2017,3
2017-03-07,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,816.0,25.10,8.24,,2017,3
2017-03-13,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,160.0,26.00,Bacteriological Re-sampling,,2017,3
2017-03-13,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,RE-sampling,80.0,26.20,Bacteriological Re-sampling,,2017,3
2017-03-20,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,708.0,26.80,Bacteriological Re-sampling,,2017,3
2017-03-27,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,85.0,27.7,8.18,,2017,3
2017-03-27,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,121.0,28.6,8.27,,2017,3
2017-03-27,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,75.0,27.6,8.21,,2017,3
2017-03-27,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,98.0,28.4,8.20,,2017,3
2017-03-27,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,598.0,28.5,8.22,,2017,3
2017-04-04,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,309.0,29.3,8.16/8.11,,2017,4
2017-04-05,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,86.0,25.9,8.14,,2017,4
2017-04-05,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,206.0,27.5,8.16,,2017,4
2017-04-05,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,976.0,28.3,8.27/8.28,,2017,4
2017-04-10,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,146.0,28.8,Bacteriological Re-sampling,,2017,4
